,instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
529,530,2012-06-13,summer,2012,6,Not Holiday,3,Workingday,Clear Cloudy,26.889153,30.55585,58.2083,22.999693,1173.0,6248,7421.0
530,531,2012-06-14,summer,2012,6,Not Holiday,4,Workingday,Clear Cloudy,26.581653000000003,31.219150000000003,56.958299999999994,17.000111,1180.0,6183,7363.0
531,532,2012-06-15,summer,2012,6,Not Holiday,5,Workingday,Clear Cloudy,26.205847000000002,29.9877,58.958299999999994,11.833339,1563.0,6102,7665.0
532,533,2012-06-16,summer,2012,6,Not Holiday,6,Weekend/Holiday,Clear Cloudy,25.898346999999998,29.735400000000002,50.416700000000006,11.166689,2266.75,4739,7005.75
533,534,2012-06-17,summer,2012,6,Not Holiday,0,Weekend/Holiday,Clear Cloudy,24.2925,28.59875,59.875,9.708568,2266.75,4344,6610.75
534,535,2012-06-18,summer,2012,6,Not Holiday,1,Workingday,Mist Cloudy,23.301652999999998,27.2421,77.79169999999999,11.707982000000001,653.0,4446,5099.0
535,536,2012-06-19,summer,2012,6,Not Holiday,2,Workingday,Clear Cloudy,28.221653,32.7346,69.0,9.917139,968.0,5857,6825.0
536,537,2012-06-20,summer,2012,6,Not Holiday,3,Workingday,Clear Cloudy,32.082499999999996,36.04875,59.2083,7.625404,872.0,5339,6211.0
537,538,2012-06-21,fall,2012,6,Not Holiday,4,Workingday,Clear Cloudy,33.039153,37.6271,56.7917,7.958729,778.0,5127,5905.0
538,539,2012-06-22,fall,2012,6,Not Holiday,5,Workingday,Clear Cloudy,31.877499999999998,36.20605,57.375,12.250414000000001,964.0,4859,5823.0
539,540,2012-06-23,fall,2012,6,Not Holiday,6,Weekend/Holiday,Clear Cloudy,29.998347,32.6396,53.4583,12.041307,2266.75,4801,7067.75
540,541,2012-06-24,fall,2012,6,Not Holiday,0,Weekend/Holiday,Clear Cloudy,30.476653000000002,33.7127,47.9167,9.750174999999999,2266.75,4340,6606.75
541,542,2012-06-25,fall,2012,6,Not Holiday,1,Workingday,Clear Cloudy,29.349153,32.7021,50.416700000000006,20.125661,1139.0,5640,6779.0
542,543,2012-06-26,fall,2012,6,Not Holiday,2,Workingday,Clear Cloudy,25.864152999999998,29.7352,37.3333,23.292014,1077.0,6365,7442.0
543,544,2012-06-27,fall,2012,6,Not Holiday,3,Workingday,Clear Cloudy,28.5975,32.0396,36.0,18.208925,1077.0,6258,7335.0
544,545,2012-06-28,fall,2012,6,Not Holiday,4,Workingday,Clear Cloudy,30.715847,33.7756,42.25,11.50055,921.0,5958,6879.0
545,546,2012-06-29,fall,2012,6,Not Holiday,5,Workingday,Clear Cloudy,34.200847,39.33065,48.875,11.082939000000001,829.0,4634,5463.0
546,547,2012-06-30,fall,2012,6,Not Holiday,6,Weekend/Holiday,Clear Cloudy,31.365000000000002,34.3754,60.12499999999999,10.791756999999999,1455.0,4232,5687.0
547,548,2012-07-01,fall,2012,7,Not Holiday,0,Weekend/Holiday,Clear Cloudy,33.449153,37.53145,51.87500000000001,11.291443000000001,1421.0,4110,5531.0
548,549,2012-07-02,fall,2012,7,Not Holiday,1,Workingday,Clear Cloudy,32.048347,35.1019,44.7083,13.082889,904.0,5323,6227.0
549,550,2012-07-03,fall,2012,7,Not Holiday,2,Workingday,Clear Cloudy,32.014153,35.1325,49.2083,8.457878999999998,1052.0,5608,6660.0
550,551,2012-07-04,fall,2012,7,Not Holiday,3,Weekend/Holiday,Clear Cloudy,32.355847,36.61685,53.87499999999999,9.041649999999999,2266.75,4841,7107.75
551,552,2012-07-05,fall,2012,7,Not Holiday,4,Workingday,Clear Cloudy,33.9275,38.06835,45.7917,12.999943,1405.0,4836,6241.0
552,553,2012-07-06,fall,2012,7,Not Holiday,5,Workingday,Clear Cloudy,33.961653,37.62665,45.0833,9.791514,1366.0,4841,6207.0
553,554,2012-07-07,fall,2012,7,Not Holiday,6,Weekend/Holiday,Clear Cloudy,35.328347,40.24565,49.2083,10.958118,1448.0,3392,4840.0
554,555,2012-07-08,fall,2012,7,Not Holiday,0,Weekend/Holiday,Clear Cloudy,33.722500000000004,39.5198,57.375,8.417143,1203.0,3469,4672.0
555,556,2012-07-09,fall,2012,7,Not Holiday,1,Workingday,Mist Cloudy,29.144153000000003,32.7027,68.3333,12.125325,998.0,5571,6569.0
556,557,2012-07-10,fall,2012,7,Not Holiday,2,Workingday,Mist Cloudy,29.554153,33.2398,66.75,10.166379000000001,954.0,5336,6290.0
557,558,2012-07-11,fall,2012,7,Not Holiday,3,Workingday,Clear Cloudy,29.383347,32.51355,63.3333,10.166111,975.0,6289,7264.0
558,559,2012-07-12,fall,2012,7,Not Holiday,4,Workingday,Clear Cloudy,29.349153,32.73415,52.9583,9.833924999999999,1032.0,6414,7446.0
559,560,2012-07-13,fall,2012,7,Not Holiday,5,Workingday,Mist Cloudy,29.998347,33.39665,48.5833,5.41695,1511.0,5988,7499.0
560,561,2012-07-14,fall,2012,7,Not Holiday,6,Weekend/Holiday,Mist Cloudy,28.836653,33.3021,69.91669999999999,9.626493,2266.75,4614,6880.75
561,562,2012-07-15,fall,2012,7,Not Holiday,0,Weekend/Holiday,Clear Cloudy,30.579152999999998,35.259800000000006,71.7917,11.166689,1920.0,4111,6031.0
562,563,2012-07-16,fall,2012,7,Not Holiday,1,Workingday,Clear Cloudy,31.296653000000003,36.206250000000004,64.5,11.000529,1088.0,5742,6830.0
563,564,2012-07-17,fall,2012,7,Not Holiday,2,Workingday,Clear Cloudy,33.551653,37.78415,50.583299999999994,7.666743,921.0,5865,6786.0
564,565,2012-07-18,fall,2012,7,Not Holiday,3,Workingday,Clear Cloudy,32.526652999999996,37.27915,57.7083,9.208614,799.0,4914,5713.0
565,566,2012-07-19,fall,2012,7,Not Holiday,4,Workingday,Clear Cloudy,31.57,35.7321,60.0417,11.083743,888.0,5703,6591.0
566,567,2012-07-20,fall,2012,7,Not Holiday,5,Workingday,Mist Cloudy,27.299153,30.65125,84.4167,14.000789000000001,747.0,5123,5870.0
567,568,2012-07-21,fall,2012,7,Not Holiday,6,Weekend/Holiday,Light Rain/Snow,24.429153,27.495599999999996,86.5417,14.2911,1264.0,3195,4459.0
568,569,2012-07-22,fall,2012,7,Not Holiday,0,Weekend/Holiday,Mist Cloudy,27.3675,31.156250000000004,76.25,6.2926936,2266.75,4866,7132.75
569,570,2012-07-23,fall,2012,7,Not Holiday,1,Workingday,Clear Cloudy,30.408347,34.50085,69.41669999999999,9.291761,1135.0,5831,6966.0
570,571,2012-07-24,fall,2012,7,Not Holiday,2,Workingday,Clear Cloudy,30.784153,35.3225,65.5,14.167418,1140.0,6452,7592.0
571,572,2012-07-25,fall,2012,7,Not Holiday,3,Workingday,Clear Cloudy,29.690847,32.7027,45.0,11.0416,1383.0,6790,8173.0
572,573,2012-07-26,fall,2012,7,Not Holiday,4,Workingday,Clear Cloudy,31.843347,36.96315,59.66669999999999,19.082470999999998,1036.0,5825,6861.0
573,574,2012-07-27,fall,2012,7,Not Holiday,5,Workingday,Clear Cloudy,32.048347,36.71085,59.458299999999994,10.250464,1259.0,5645,6904.0
574,575,2012-07-28,fall,2012,7,Not Holiday,6,Weekend/Holiday,Clear Cloudy,30.989152999999998,34.8802,61.3333,10.542449999999999,2234.0,4451,6685.0
575,576,2012-07-29,fall,2012,7,Not Holiday,0,Weekend/Holiday,Clear Cloudy,29.588347,33.39665,62.375,11.416532,2153.0,4444,6597.0
576,577,2012-07-30,fall,2012,7,Not Holiday,1,Workingday,Clear Cloudy,29.964153,34.24935,66.875,10.292339,1040.0,6065,7105.0
577,578,2012-07-31,fall,2012,7,Not Holiday,2,Workingday,Clear Cloudy,29.246653,33.144800000000004,70.41669999999999,11.083475,968.0,6248,7216.0
578,579,2012-08-01,fall,2012,8,Not Holiday,3,Workingday,Clear Cloudy,29.4175,33.3654,67.75,9.458993,1074.0,6506,7580.0
579,580,2012-08-02,fall,2012,8,Not Holiday,4,Workingday,Clear Cloudy,30.8525,35.354400000000005,65.95830000000001,8.666718,983.0,6278,7261.0
580,581,2012-08-03,fall,2012,8,Not Holiday,5,Workingday,Mist Cloudy,31.399153,36.143350000000005,64.25,14.458064,1328.0,5847,7175.0
581,582,2012-08-04,fall,2012,8,Not Holiday,6,Weekend/Holiday,Clear Cloudy,32.526652999999996,37.56335,61.3333,17.249686,2266.75,4479,6745.75
582,583,2012-08-05,fall,2012,8,Not Holiday,0,Weekend/Holiday,Clear Cloudy,31.535847,36.55395,65.25,19.458206999999998,1707.0,3757,5464.0
583,584,2012-08-06,fall,2012,8,Not Holiday,1,Workingday,Mist Cloudy,30.8525,35.5123,65.4167,8.666718,1233.0,5780,7013.0
584,585,2012-08-07,fall,2012,8,Not Holiday,2,Workingday,Mist Cloudy,30.169152999999998,34.88105,70.375,7.8328359999999995,1278.0,5995,7273.0
585,586,2012-08-08,fall,2012,8,Not Holiday,3,Workingday,Mist Cloudy,30.75,35.385850000000005,67.29169999999999,7.4169,1263.0,6271,7534.0
586,587,2012-08-09,fall,2012,8,Not Holiday,4,Workingday,Clear Cloudy,30.989152999999998,34.9754,62.0417,10.458699999999999,1196.0,6090,7286.0
587,588,2012-08-10,fall,2012,8,Not Holiday,5,Workingday,Mist Cloudy,29.349153,33.3971,71.58330000000001,16.000471,1065.0,4721,5786.0
588,589,2012-08-11,fall,2012,8,Not Holiday,6,Weekend/Holiday,Mist Cloudy,28.392500000000002,31.91335,73.2917,13.834093,2247.0,4052,6299.0
589,590,2012-08-12,fall,2012,8,Not Holiday,0,Weekend/Holiday,Clear Cloudy,28.734153000000003,32.22895,53.041700000000006,8.208304,2182.0,4362,6544.0
590,591,2012-08-13,fall,2012,8,Not Holiday,1,Workingday,Clear Cloudy,29.554153,33.112700000000004,54.541700000000006,9.126204,1207.0,5676,6883.0
591,592,2012-08-14,fall,2012,8,Not Holiday,2,Workingday,Clear Cloudy,29.793346999999997,33.838950000000004,68.6667,11.333586,1128.0,5656,6784.0
592,593,2012-08-15,fall,2012,8,Not Holiday,3,Workingday,Clear Cloudy,28.973347,32.70185,61.9583,11.374657000000001,1198.0,6149,7347.0
593,594,2012-08-16,fall,2012,8,Not Holiday,4,Workingday,Clear Cloudy,29.485847,32.7344,51.916700000000006,9.500332,1338.0,6267,7605.0
594,595,2012-08-17,fall,2012,8,Not Holiday,5,Workingday,Clear Cloudy,29.656653,12.120000000000001,57.0833,15.500718,1483.0,5665,7148.0
595,596,2012-08-18,fall,2012,8,Not Holiday,6,Weekend/Holiday,Clear Cloudy,27.811653,30.903550000000003,60.3333,11.917089,2266.75,5038,7304.75
596,597,2012-08-19,fall,2012,8,Not Holiday,0,Weekend/Holiday,Mist Cloudy,26.069153,30.1777,71.1667,5.79215,1208.0,3341,4549.0
597,598,2012-08-20,fall,2012,8,Not Holiday,1,Workingday,Mist Cloudy,26.069153,29.798350000000003,73.4167,8.708593,1026.0,5504,6530.0
598,599,2012-08-21,fall,2012,8,Not Holiday,2,Workingday,Clear Cloudy,26.615847000000002,30.051250000000003,67.375,4.8756436,1081.0,5925,7006.0
599,600,2012-08-22,fall,2012,8,Not Holiday,3,Workingday,Clear Cloudy,27.3675,31.0927,67.7083,4.708981100000001,1094.0,6281,7375.0
600,601,2012-08-23,fall,2012,8,Not Holiday,4,Workingday,Clear Cloudy,28.529153,31.8504,63.5833,5.6679186,1363.0,6402,7765.0
601,602,2012-08-24,fall,2012,8,Not Holiday,5,Workingday,Mist Cloudy,28.802500000000002,32.355000000000004,61.5,4.8337686,1325.0,6257,7582.0
602,603,2012-08-25,fall,2012,8,Not Holiday,6,Weekend/Holiday,Mist Cloudy,27.128347,30.934800000000003,71.2917,16.375336,1829.0,4224,6053.0
603,604,2012-08-26,fall,2012,8,Not Holiday,0,Weekend/Holiday,Mist Cloudy,26.786653,29.799799999999998,84.5833,15.333486,1483.0,3772,5255.0
604,605,2012-08-27,fall,2012,8,Not Holiday,1,Workingday,Clear Cloudy,28.836653,32.7344,73.04169999999999,8.625110999999999,989.0,5928,6917.0
605,606,2012-08-28,fall,2012,8,Not Holiday,2,Workingday,Clear Cloudy,29.861653,33.3025,62.0,12.791975,935.0,6105,7040.0
606,607,2012-08-29,fall,2012,8,Not Holiday,3,Workingday,Clear Cloudy,28.085,31.786649999999998,55.2083,7.541653999999999,1177.0,6520,7697.0
607,608,2012-08-30,fall,2012,8,Not Holiday,4,Workingday,Clear Cloudy,28.973347,32.63895,59.0417,5.1668189,1172.0,6541,7713.0
608,609,2012-08-31,fall,2012,8,Not Holiday,5,Workingday,Clear Cloudy,31.330847000000002,34.47,58.75,11.291711,1433.0,5917,7350.0
609,610,2012-09-01,fall,2012,9,Not Holiday,6,Weekend/Holiday,Mist Cloudy,30.886653000000003,35.1327,63.8333,7.5835289999999995,2266.75,3788,6054.75
610,611,2012-09-02,fall,2012,9,Not Holiday,0,Weekend/Holiday,Mist Cloudy,28.563347,32.45,81.5,4.2927436,2266.75,3197,5463.75
611,612,2012-09-03,fall,2012,9,Not Holiday,1,Weekend/Holiday,Clear Cloudy,29.0075,33.081450000000004,79.0833,10.125107,1965.0,4069,6034.0
612,613,2012-09-04,fall,2012,9,Not Holiday,2,Workingday,Clear Cloudy,29.759152999999998,34.3444,75.5,15.833507,867.0,5997,6864.0
613,614,2012-09-05,fall,2012,9,Not Holiday,3,Workingday,Clear Cloudy,30.203346999999997,35.44915,74.125,12.583136,832.0,6280,7112.0
614,615,2012-09-06,fall,2012,9,Not Holiday,4,Workingday,Mist Cloudy,28.563347,32.766450000000006,81.0417,9.542207,611.0,5592,6203.0
615,616,2012-09-07,fall,2012,9,Not Holiday,5,Workingday,Clear Cloudy,28.836653,32.8602,73.625,11.500282,1045.0,6459,7504.0
616,617,2012-09-08,fall,2012,9,Not Holiday,6,Weekend/Holiday,Mist Cloudy,27.025847,30.556050000000003,79.91669999999999,18.833968000000002,1557.0,4419,5976.0
617,618,2012-09-09,fall,2012,9,Not Holiday,0,Weekend/Holiday,Clear Cloudy,25.009999999999998,28.946250000000003,54.75,15.041232,2266.75,5657,7923.75
618,619,2012-09-10,fall,2012,9,Not Holiday,1,Workingday,Clear Cloudy,23.916653,28.2827,50.375,17.333771000000002,1118.0,6407,7525.0
619,620,2012-09-11,fall,2012,9,Not Holiday,2,Workingday,Clear Cloudy,23.677500000000002,27.7146,52.0,6.1676314,1070.0,6697,7767.0
620,621,2012-09-12,fall,2012,9,Not Holiday,3,Workingday,Clear Cloudy,24.565847,28.50375,57.7083,8.833682,1050.0,6820,7870.0
621,622,2012-09-13,fall,2012,9,Not Holiday,4,Workingday,Clear Cloudy,25.1125,28.9779,63.708299999999994,5.5422936,1054.0,6750,7804.0
622,623,2012-09-14,fall,2012,9,Not Holiday,5,Workingday,Clear Cloudy,25.966653,29.704150000000002,67.25,6.9588209999999995,1379.0,6630,8009.0
623,624,2012-09-15,fall,2012,9,Not Holiday,6,Weekend/Holiday,Clear Cloudy,24.941653000000002,29.29335,50.1667,16.583907,2266.75,5554,7820.75
624,625,2012-09-16,fall,2012,9,Not Holiday,0,Weekend/Holiday,Clear Cloudy,23.779999999999998,28.15625,56.99999999999999,6.042281099999999,2166.0,5167,7333.0
625,626,2012-09-17,fall,2012,9,Not Holiday,1,Workingday,Mist Cloudy,23.814153,27.652500000000003,73.4583,10.166713999999999,1022.0,5847,6869.0
626,627,2012-09-18,fall,2012,9,Not Holiday,2,Workingday,Mist Cloudy,25.556653,28.253349999999998,87.25,23.958329,371.0,3702,4073.0
627,628,2012-09-19,fall,2012,9,Not Holiday,3,Workingday,Clear Cloudy,22.6525,27.0202,53.6667,14.416725,788.0,6803,7591.0
628,629,2012-09-20,fall,2012,9,Not Holiday,4,Workingday,Clear Cloudy,22.413347,26.6096,61.8333,7.917189,939.0,6781,7720.0
629,630,2012-09-21,fall,2012,9,Not Holiday,5,Workingday,Clear Cloudy,24.565847,28.59855,66.875,10.333343000000001,1250.0,6917,8167.0
630,631,2012-09-22,fall,2012,9,Not Holiday,6,Weekend/Holiday,Clear Cloudy,26.650000000000002,30.5244,64.6667,19.000061,2266.75,5883,8149.75
631,632,2012-09-23,winter,2012,9,Not Holiday,0,Weekend/Holiday,Clear Cloudy,21.695847,25.946649999999998,46.7083,14.958286000000001,2266.75,5453,7719.75
632,633,2012-09-24,winter,2012,9,Not Holiday,1,Workingday,Clear Cloudy,21.080847000000002,25.12565,49.2917,9.541068000000001,1001.0,6435,7436.0
633,634,2012-09-25,winter,2012,9,Not Holiday,2,Workingday,Clear Cloudy,22.55,27.208949999999998,56.99999999999999,15.833507,845.0,6693,7538.0
634,635,2012-09-26,winter,2012,9,Not Holiday,3,Workingday,Clear Cloudy,26.035,29.83065,63.083299999999994,16.3748,787.0,6946,7733.0
635,636,2012-09-27,winter,2012,9,Not Holiday,4,Workingday,Mist Cloudy,26.650000000000002,30.398750000000003,69.08330000000001,9.000914,751.0,6642,7393.0
636,637,2012-09-28,winter,2012,9,Not Holiday,5,Workingday,Mist Cloudy,25.385847000000002,29.29315,69.0,10.999993,1045.0,6370,7415.0
637,638,2012-09-29,winter,2012,9,Not Holiday,6,Weekend/Holiday,Clear Cloudy,22.2425,26.5148,54.2917,15.249468,2266.75,5966,8232.75
638,639,2012-09-30,winter,2012,9,Not Holiday,0,Weekend/Holiday,Clear Cloudy,21.593347,25.88315,58.3333,9.042186,2015.0,4874,6889.0
639,640,2012-10-01,winter,2012,10,Not Holiday,1,Workingday,Mist Cloudy,21.354153,25.6,64.9167,6.0838814,763.0,6015,6778.0
640,641,2012-10-02,winter,2012,10,Not Holiday,2,Workingday,Light Rain/Snow,24.224153,27.116649999999996,87.16669999999999,6.9998249999999995,315.0,4324,4639.0
641,642,2012-10-03,winter,2012,10,Not Holiday,3,Workingday,Mist Cloudy,26.9575,29.95665,79.375,4.4585686,728.0,6844,7572.0
642,643,2012-10-04,winter,2012,10,Not Holiday,4,Workingday,Mist Cloudy,26.9575,30.398750000000003,72.2917,7.875582,891.0,6437,7328.0
643,644,2012-10-05,winter,2012,10,Not Holiday,5,Workingday,Clear Cloudy,25.215,29.00935,62.74999999999999,7.12545,1516.0,6640,8156.0
644,645,2012-10-06,winter,2012,10,Not Holiday,6,Weekend/Holiday,Clear Cloudy,22.720847,26.92605,66.41669999999999,17.957675000000002,2266.75,4934,7200.75
645,646,2012-10-07,winter,2012,10,Not Holiday,0,Weekend/Holiday,Mist Cloudy,17.049153,20.99065,70.8333,9.457854000000001,781.0,2729,3510.0
646,647,2012-10-08,winter,2012,10,Not Holiday,1,Weekend/Holiday,Mist Cloudy,15.716652999999999,19.3804,70.9583,12.708492999999999,874.0,4604,5478.0
647,648,2012-10-09,winter,2012,10,Not Holiday,2,Workingday,Mist Cloudy,18.313347,21.9056,76.16669999999999,12.7501,601.0,5791,6392.0
648,649,2012-10-10,winter,2012,10,Not Holiday,3,Workingday,Clear Cloudy,21.080847000000002,25.1571,63.083299999999994,12.584007,780.0,6911,7691.0
649,650,2012-10-11,winter,2012,10,Not Holiday,4,Workingday,Clear Cloudy,17.835,21.55835,46.3333,12.166932000000001,834.0,6736,7570.0
650,651,2012-10-12,winter,2012,10,Not Holiday,5,Workingday,Clear Cloudy,17.9375,21.65355,53.91669999999999,15.751164,1060.0,6222,7282.0
651,652,2012-10-13,winter,2012,10,Not Holiday,6,Weekend/Holiday,Clear Cloudy,16.126653,19.5698,49.4583,9.791514,2252.0,4857,7109.0
652,653,2012-10-14,winter,2012,10,Not Holiday,0,Weekend/Holiday,Clear Cloudy,21.388347,25.4102,64.0417,18.667004000000002,2080.0,4559,6639.0
653,654,2012-10-15,winter,2012,10,Not Holiday,1,Workingday,Mist Cloudy,23.028347,26.9575,70.75,19.834478999999998,760.0,5115,5875.0
654,655,2012-10-16,winter,2012,10,Not Holiday,2,Workingday,Clear Cloudy,19.201653,23.042299999999997,55.833299999999994,12.208807,922.0,6612,7534.0
655,656,2012-10-17,winter,2012,10,Not Holiday,3,Workingday,Clear Cloudy,18.689153,22.5054,69.2917,6.791857,979.0,6482,7461.0
656,657,2012-10-18,winter,2012,10,Not Holiday,4,Workingday,Mist Cloudy,21.4225,25.63125,72.8333,15.874779,1008.0,6501,7509.0
657,658,2012-10-19,winter,2012,10,Not Holiday,5,Workingday,Mist Cloudy,23.096653,26.894800000000004,81.5,9.041917999999999,753.0,4671,5424.0
658,659,2012-10-20,winter,2012,10,Not Holiday,6,Weekend/Holiday,Clear Cloudy,19.850847,23.6421,57.2917,7.874979,2266.75,5284,7550.75
659,660,2012-10-21,winter,2012,10,Not Holiday,0,Weekend/Holiday,Clear Cloudy,19.030847,22.82145,51.0,11.125618000000001,2132.0,4692,6824.0
660,661,2012-10-22,winter,2012,10,Not Holiday,1,Workingday,Clear Cloudy,19.9875,24.1471,56.833299999999994,5.4593811,830.0,6228,7058.0
661,662,2012-10-23,winter,2012,10,Not Holiday,2,Workingday,Clear Cloudy,22.310847,26.5152,64.16669999999999,6.3345686,841.0,6625,7466.0
662,663,2012-10-24,winter,2012,10,Not Holiday,3,Workingday,Clear Cloudy,24.087500000000002,27.93605,63.625,4.8762064,795.0,6898,7693.0
663,664,2012-10-25,winter,2012,10,Not Holiday,4,Workingday,Mist Cloudy,22.55,26.4844,80.0417,8.333125,875.0,6484,7359.0
664,665,2012-10-26,winter,2012,10,Not Holiday,5,Workingday,Mist Cloudy,22.379153000000002,26.137500000000003,80.7083,8.875289,1182.0,6262,7444.0
665,666,2012-10-27,winter,2012,10,Not Holiday,6,Weekend/Holiday,Mist Cloudy,21.73,25.756649999999997,72.0,15.791364000000002,2266.75,5209,7475.75
666,667,2012-10-28,winter,2012,10,Not Holiday,0,Weekend/Holiday,Mist Cloudy,19.5775,23.38855,69.4583,25.50095375,998.0,3461,4459.0
667,668,2012-10-29,winter,2012,10,Not Holiday,1,Workingday,Light Rain/Snow,18.04,21.97,88.0,23.9994,2.0,20,22.0
668,669,2012-10-30,winter,2012,10,Not Holiday,2,Workingday,Mist Cloudy,13.045462,15.49545,82.5455,14.271603,87.0,1009,1096.0
669,670,2012-10-31,winter,2012,10,Not Holiday,3,Workingday,Mist Cloudy,14.657499999999999,18.055,66.6667,11.166689,419.0,5147,5566.0
670,671,2012-11-01,winter,2012,11,Not Holiday,4,Workingday,Mist Cloudy,14.999153000000002,18.4971,58.166700000000006,10.542182,466.0,5520,5986.0
671,672,2012-11-02,winter,2012,11,Not Holiday,5,Workingday,Clear Cloudy,14.555,17.802100000000003,52.208299999999994,17.833725,618.0,5229,5847.0
672,673,2012-11-03,winter,2012,11,Not Holiday,6,Weekend/Holiday,Mist Cloudy,14.076653,16.1923,49.125,18.125443,1029.0,4109,5138.0
673,674,2012-11-04,winter,2012,11,Not Holiday,0,Weekend/Holiday,Clear Cloudy,13.359153,16.4769,53.2917,12.000236,1201.0,3906,5107.0
674,675,2012-11-05,winter,2012,11,Not Holiday,1,Workingday,Clear Cloudy,13.085847,15.403749999999999,49.416700000000006,15.833775000000001,378.0,4881,5259.0
675,676,2012-11-06,winter,2012,11,Not Holiday,2,Workingday,Clear Cloudy,11.514153,14.07835,56.7083,11.625371,466.0,5220,5686.0
676,677,2012-11-07,winter,2012,11,Not Holiday,3,Workingday,Mist Cloudy,12.129153,13.73105,54.75,20.375236,326.0,4709,5035.0
677,678,2012-11-08,winter,2012,11,Not Holiday,4,Workingday,Clear Cloudy,14.439134,17.09455,33.3478,23.304945,340.0,4975,5315.0
678,679,2012-11-09,winter,2012,11,Not Holiday,5,Workingday,Clear Cloudy,14.828347,17.77065,54.0833,14.375386,709.0,5283,5992.0
679,680,2012-11-10,winter,2012,11,Not Holiday,6,Weekend/Holiday,Clear Cloudy,15.955846999999999,19.696849999999998,64.5417,3.8756686,2090.0,4446,6536.0
680,681,2012-11-11,winter,2012,11,Not Holiday,0,Weekend/Holiday,Clear Cloudy,17.254153000000002,21.08565,65.91669999999999,8.5425,2266.75,4562,6828.75
681,682,2012-11-12,winter,2012,11,Not Holiday,1,Weekend/Holiday,Clear Cloudy,19.884999999999998,23.76915,74.16669999999999,11.625639,1097.0,5172,6269.0
682,683,2012-11-13,winter,2012,11,Not Holiday,2,Workingday,Mist Cloudy,14.076653,16.16125,66.29169999999999,22.917082,327.0,3767,4094.0
683,684,2012-11-14,winter,2012,11,Not Holiday,3,Workingday,Clear Cloudy,11.855847,14.07815,55.2083,13.374875,373.0,5122,5495.0
684,685,2012-11-15,winter,2012,11,Not Holiday,4,Workingday,Mist Cloudy,13.188346999999998,16.2246,62.0417,10.250129000000001,320.0,5125,5445.0
685,686,2012-11-16,winter,2012,11,Not Holiday,5,Workingday,Clear Cloudy,14.145,17.3602,52.4583,11.458675000000001,484.0,5214,5698.0
686,687,2012-11-17,winter,2012,11,Not Holiday,6,Weekend/Holiday,Clear Cloudy,13.325000000000001,16.31915,54.541700000000006,12.041843,1313.0,4316,5629.0
687,688,2012-11-18,winter,2012,11,Not Holiday,0,Weekend/Holiday,Clear Cloudy,14.0425,16.8873,69.2917,15.250004,922.0,3747,4669.0
688,689,2012-11-19,winter,2012,11,Not Holiday,1,Workingday,Mist Cloudy,15.614152999999998,18.78105,62.3333,15.749489,449.0,5050,5499.0
689,690,2012-11-20,winter,2012,11,Not Holiday,2,Workingday,Mist Cloudy,15.340847000000002,19.03335,68.5,5.542575,534.0,5100,5634.0
690,691,2012-11-21,winter,2012,11,Not Holiday,3,Workingday,Clear Cloudy,14.486653,18.2446,61.375,6.917482000000001,615.0,4531,5146.0
691,692,2012-11-22,winter,2012,11,Not Holiday,4,Weekend/Holiday,Clear Cloudy,13.940000000000001,17.518549999999998,58.0417,3.5423436,955.0,1470,2425.0
692,693,2012-11-23,winter,2012,11,Not Holiday,5,Workingday,Clear Cloudy,15.101653,18.93895,56.875,9.917407,1603.0,2307,3910.0
693,694,2012-11-24,winter,2012,11,Not Holiday,6,Weekend/Holiday,Clear Cloudy,11.411653,12.4371,40.4583,25.250357,532.0,1745,2277.0
694,695,2012-11-25,winter,2012,11,Not Holiday,0,Weekend/Holiday,Clear Cloudy,10.079153,12.879150000000001,46.8333,10.083499999999999,309.0,2115,2424.0
695,696,2012-11-26,winter,2012,11,Not Holiday,1,Workingday,Clear Cloudy,12.846652999999998,16.950200000000002,53.541700000000006,3.1255499999999996,337.0,4750,5087.0
696,697,2012-11-27,winter,2012,11,Not Holiday,2,Workingday,Mist Cloudy,11.958347,14.0779,78.6667,15.916654,123.0,3836,3959.0
697,698,2012-11-28,winter,2012,11,Not Holiday,3,Workingday,Clear Cloudy,12.163347,14.488100000000001,50.625,14.125007,198.0,5062,5260.0
698,699,2012-11-29,winter,2012,11,Not Holiday,4,Workingday,Clear Cloudy,11.51567,14.921100000000001,55.565200000000004,7.739974,243.0,5080,5323.0
699,700,2012-11-30,winter,2012,11,Not Holiday,5,Workingday,Clear Cloudy,12.231653000000001,16.193350000000002,64.95830000000001,3.9175436,362.0,5306,5668.0
700,701,2012-12-01,winter,2012,12,Not Holiday,6,Weekend/Holiday,Mist Cloudy,12.231653000000001,15.8452,80.6667,4.0001814,951.0,4240,5191.0
701,702,2012-12-02,winter,2012,12,Not Holiday,0,Weekend/Holiday,Mist Cloudy,14.247499999999999,17.9604,82.3333,8.333393000000001,892.0,3757,4649.0
702,703,2012-12-03,winter,2012,12,Not Holiday,1,Workingday,Clear Cloudy,18.552500000000002,22.7898,76.75,5.5422936,555.0,5679,6234.0
703,704,2012-12-04,winter,2012,12,Not Holiday,2,Workingday,Clear Cloudy,19.509153,23.4527,73.375,11.666643,551.0,6055,6606.0
704,705,2012-12-05,winter,2012,12,Not Holiday,3,Workingday,Clear Cloudy,17.971653,21.4006,48.5,21.709407,331.0,5398,5729.0
